time,pt_loc_x[0],pt_loc_x[1],pt_loc_y[0],pt_loc_y[1]
36.895648351694,2.70812942295562,-3.31525099426557,3.49192727671329,-4.38595085030806
37.446329670376,2.6541410885625,-3.24751306227887,3.53110342013717,-4.43425877567797
37.997010989058,2.59954296125491,-3.17902424113853,3.56950852299856,-4.48158783377044
38.54769230774,2.54434523565763,-3.1097971567433,3.60712762567046,-4.5279347562435
39.098373626422,2.48855915840885,-3.03984502434079,3.64395009367991,-4.57328710557625
39.649054945104,2.43220015614195,-2.96918553557455,3.67996925448609,-4.61762313268653
40.199736263786,2.37528172606963,-2.89783480594086,3.71517686434878,-4.660933812464
40.750417582468,2.31781292819742,-2.82581060999388,3.74956050030141,-4.7032138746969
41.30109890115,2.25980600761434,-2.75312799766764,3.78310856009616,-4.74444908681243
41.851780219832,2.20127462412519,-2.67980173513561,3.81581134825979,-4.78462052384914
42.402461538514,2.14223063464731,-2.60584927464262,3.84765521447903,-4.82371781258699
42.953142857196,2.08268546410166,-2.53128527931299,3.87862636752505,-4.86172974673573
43.503824175878,2.02265376203755,-2.45612324019687,3.90872410912879,-4.89863802515583
44.05450549456,1.96214900017667,-2.3803796582455,3.93794240058669,-4.93443038224899
44.605186813242,1.90117875842345,-2.30407263332604,3.96625844661192,-4.96910144501014
45.155868131924,1.83976446629673,-2.22722251546836,3.99367421633356,-5.00263894907944
45.706549450606,1.77792283328016,-2.14984697897184,4.02018248387568,-5.0350336202044
46.257230769288,1.71566586199574,-2.07196489581219,4.04577166852791,-5.06627829207473
46.80791208797,1.65300997348505,-1.99359585645307,4.07043796824388,-5.09636385833845
47.358593406652,1.5899669811944,-1.91474997878,4.09417019991661,-5.12528916134771
47.909274725334,1.5265506830624,-1.83545218924665,4.1169603404217,-5.153030548688
48.459956044016,1.4627750197522,-1.75571984355256,4.13880769473671,-5.17959168006723
49.010637362698,1.39865360059793,-1.67557359384365,4.15970309527259,-5.2049588418424
49.56131868138,1.33420784567349,-1.59502617852594,4.17963738132736,-5.22912422669472
50.112000000062,1.26945147401663,-1.51409937296877,4.1986064677673,-5.25208336647423
50.662681318744,1.20439164419086,-1.43280903532531,4.21660646319476,-5.27382845237992
51.213362637426,1.13904766944178,-1.35117175638757,4.23363147032191,-5.29435250505088
51.764043956108,1.07343473648459,-1.26921633111821,4.24967391543543,-5.31364881239908
52.31472527479,1.00756814658802,-1.18695721518801,4.26472628441033,-5.33171123632864
52.865406593472,0.941462816138582,-1.10440861880135,4.27878552246361,-5.34853382901302
53.416087912154,0.875134963255039,-1.02159277765437,4.29184888950218,-5.36410811182042
53.966769230836,0.80860388233852,-0.938528730180871,4.30391624533872,-5.37843582202008
54.517450549518,0.741877907459473,-0.855237036251477,4.31497129016042,-5.39150906287603
55.0681318682,0.674979568504939,-0.77174046139272,4.32502269805265,-5.40331221268458
55.618813186882,0.60792040184427,-0.688051543535775,4.33405857392204,-5.41386023351815
56.169494505564,0.54071772508179,-0.604199711100187,4.34208099599951,-5.42313115995985
56.720175824246,0.47337981420367,-0.520195540683146,4.34907279722648,-5.431142878425
57.270857142928,0.405937004248764,-0.436069135082825,4.35505698254663,-5.43785989306008
57.82153846161,0.338394345948974,-0.351825541803335,4.36001594543364,-5.44331457911256
58.372219780292,0.270765798486708,-0.267495470838006,4.36393962083789,-5.4474939305267
58.922901098974,0.203073793151068,-0.183103740222828,4.36683426790191,-5.45037972038856
59.473582417656,0.135336465772048,-0.0986617319948732,4.36870538612572,-5.451971489735
60.024263736338,0.0675717669646311,-0.0141896298905452,4.36955309913786,-5.45227596062124
60.57494505502,-0.0002118692419251,0.0702925388803313,4.36936854058628,-5.45129752628957
61.125626373702,-0.0680003062690437,0.154767359325529,4.36814038559736,-5.44903725555387
61.676307692384,-0.135773791633732,0.239210603195013,4.3658751022711,-5.44549555809708
62.226989011066,-0.203512319329476,0.323598760725211,4.36257449193038,-5.44066417012393
62.777670329748,-0.271199872225039,0.407905905619892,4.35824434721679,-5.43451894578914
63.32835164843,-0.33881990447521,0.492131170304458,4.35288597026566,-5.42709151510963
63.879032967112,-0.406365741214837,0.576244522577413,4.34648361160482,-5.41837956358549
64.429714285794,-0.473813515986671,0.660223597487595,4.33904288039396,-5.40836762772814
64.980395604476,-0.541142052061807,0.744054104173764,4.33057721355369,-5.3970735936169
65.531076923158,-0.608347806427421,0.827712971104257,4.32106712207685,-5.38449471260184
66.08175824184,-0.675400845023887,0.911173707891937,4.31053574065621,-5.37062555417565
66.632439560522,-0.742295763381324,0.994423029316128,4.29896584932487,-5.35547740344655
67.183120879204,-0.809010708872457,1.07743929989996,4.28637140517567,-5.33905128049596
67.733802197886,-0.87552844129975,1.16020212082511,4.27275435392124,-5.32134780503372
68.284483516568,-0.941837864585216,1.24269167901069,4.25810902794044,-5.30236949041753
68.83516483525,-1.00792121429159,1.32488693737059,4.24244323491457,-5.28212106880828
69.385846153932,-1.07376109050994,1.40676899425498,4.22576154683096,-5.26060630029426
69.936527472614,-1.13934089447982,1.48831821269811,4.20806557967841,-5.23783015216142
70.487208791296,-1.20464737305971,1.56951333635756,4.18935933870737,-5.21379989367166
71.037890109978,-1.26966229069497,1.65033397627555,4.16964548339263,-5.18851589581771
71.58857142866,-1.33437148635462,1.73076039572337,4.14892948588578,-5.16198257289083
72.139252747342,-1.39875781281963,1.81077743243197,4.12721508597943,-5.134212217603
72.689934066024,-1.46280478912319,1.89035999196303,4.10450666761484,-5.10520051459531
73.240615384706,-1.52649928874712,1.96949248122135,4.08080923447593,-5.07496373756134
73.791296703388,-1.58982589487291,2.04815233765934,4.05612535132069,-5.04349950147095
74.34197802207,-1.65276566623346,2.12632264442018,4.03046385436479,-5.01081925957788
74.892659340752,-1.71530472060687,2.20398366817119,4.00382973001012,-4.97693112513368
