# Time    Second_Integral_Real    Second_Integral_Imag
-100.000000000000000 0.005430860308567 -0.003446469787302
-99.800870000000003 0.005440063704610 -0.003521519449185
-99.599840000000000 0.005448688697491 -0.003596485435505
-99.400700000000001 0.005456732029428 -0.003671364705692
-99.199680000000001 0.005464190063209 -0.003746147899716
-99.000540000000001 0.005471059380996 -0.003820828533367
-98.799509999999998 0.005477336502045 -0.003895398383718
-98.600380000000001 0.005483018049539 -0.003969850308338
-98.399349999999998 0.005488100641053 -0.004044176335193
-98.200209999999998 0.005492580967004 -0.004118369046921
-97.999179999999996 0.005496455732800 -0.004192420531749
-97.800039999999996 0.005499721704317 -0.004266323207915
-97.600899999999996 0.005502375672395 -0.004340069160513
-97.399860000000004 0.005504414482416 -0.004413650689885
-97.200720000000004 0.005505835010553 -0.004487059849335
-96.999690000000001 0.005506634184417 -0.004560288841211
-96.800529999999995 0.005506808966181 -0.004633329676783
-96.599469999999997 0.005506356367792 -0.004706174473631
-96.400310000000005 0.005505273438467 -0.004778815195124
-96.199259999999995 0.005503557276318 -0.004851243882574
-96.000090000000000 0.005501205018803 -0.004923452448864
-95.800929999999994 0.005498213851860 -0.004995432865571
-95.599860000000007 0.005494581002434 -0.005067176996229
-95.400679999999994 0.005490303745889 -0.005138676745264
-95.199610000000007 0.005485379399990 -0.005209923924925
-95.000429999999994 0.005479805330994 -0.005280910378483
-94.799359999999993 0.005473578948790 -0.005351627868272
-94.600170000000006 0.005466697711965 -0.005422068179940
-94.399090000000001 0.005459159123831 -0.005492223027355
-94.199900000000000 0.005450960736698 -0.005562084141762
-94.000720000000001 0.005442100148584 -0.005631643190663
-93.799639999999997 0.005432575006840 -0.005700891855895
-93.600449999999995 0.005422383005493 -0.005769821758320
-93.399349999999998 0.005411521888280 -0.005838424531143
-93.200159999999997 0.005399989446455 -0.005906691752525
-92.999070000000003 0.005387783521402 -0.005974615010355
-92.799869999999999 0.005374902002824 -0.006042185842193
-92.600669999999994 0.005361342830987 -0.006109395793859
-92.399559999999994 0.005347103995202 -0.006176236366456
-92.200360000000003 0.005332183535852 -0.006242699064364
-91.999250000000004 0.005316579543055 -0.006308775352456
-91.800039999999996 0.005300290158450 -0.006374456698286
-91.600830000000002 0.005283313574077 -0.006439734533697
-91.399709999999999 0.005265648033933 -0.006504600293971
-91.200490000000002 0.005247291833118 -0.006569045378277
-90.999369999999999 0.005228243319119 -0.006633061190267
-90.800150000000002 0.005208500891134 -0.006696639100796
-90.600920000000002 0.005188063001187 -0.006759770485414
-90.399789999999996 0.005166928153575 -0.006822446691008
